364,"00:27:23,157","00:27:26,706",Occupation ? I'm a writer. I play the flute.,0
365,"00:27:26,706","00:27:30,062",But Moses is a skilled metalworker.,0
366,"00:27:30,062","00:27:32,269",He can make tin pots. He can make tanks.,0
367,"00:27:32,364","00:27:34,187",He can make whatever Mr. Schindler asks.,0
368,"00:27:34,283","00:27:36,776",He's highly skilled. Give him your card.,0
369,"00:27:36,776","00:27:39,077","Moses, give him your card.",0
370,"00:27:41,092","00:27:43,298","[ Foreman ] Now, dip the basin with the tongs...",0
371,"00:27:43,394","00:27:45,792",into the enamel solution.,0
372,"00:27:47,805","00:27:52,026","And after swiveling it around, carefully place it aside to drip dry.",0
373,"00:27:54,902","00:27:58,260","And whatever he asks you, allow me just to represent you and speak for you.",0
374,"00:27:58,355","00:28:00,274",Don't say a word.,0
375,"00:28:00,369","00:28:03,727","[ Schindler ] Filing, billing, keeping track of my appointments, shorthand.",0
376,"00:28:03,727","00:28:07,849","Typing, obviously. How is your typing ? Uh, all right.",0
377,"00:28:07,946","00:28:09,768",Please.,0
378,"00:28:17,345","00:28:22,044",[ Typing Slowly ],0
379,"00:28:22,141","00:28:25,209",[ Typing Slowly ],0
380,"00:28:25,305","00:28:28,662","[ Typing Slowly, Bell Rings ]",0
381,"00:28:34,032","00:28:37,389",[ Typing Extremely Slow ],0
382,"00:28:42,760","00:28:45,446",[ Barely Typing ],0
383,"00:28:49,762","00:28:52,543",[ Typing Quickly ],0
384,"00:29:00,502","00:29:04,052",You need a secretary. Pick one.,0
385,"00:29:04,052","00:29:08,846",I don't know how. They're all so... qualified.,0
386,"00:29:08,846","00:29:11,724",You have to choose.,0
387,"00:29:11,724","00:29:13,833",[ Sighs ],0
388,"00:29:13,930","00:29:16,615",Prosze sie ladnie usmiechac. Big smile. Big smile.,0
389,"00:29:16,615","00:29:18,054",Uwaga.,0
390,"00:29:18,054","00:29:20,451",[ Camera Shutter Clicks ],0
391,"00:29:22,082","00:29:24,191",####[ Piano ],0
392,"00:29:36,756","00:29:39,537","If you would, look after my guest.",0
393,"00:29:39,632","00:29:44,715","[ Schindler ] Um, boxed teas are good. Coffiee, pate, um...",0
394,"00:29:44,715","00:29:48,744","kielbasa sausage, cheeses, Beluga caviar. Yes.",0
395,"00:29:48,839","00:29:50,566","And, of course, who could live without German cigarettes ?",0
396,"00:29:50,662","00:29:52,771",Get me as many as you can fid.,0
397,"00:29:52,868","00:29:57,663","And some more fresh fruit.The real rarities-- oranges, lemons, pineapples.",1
399,"00:29:57,663","00:30:00,348",I need several boxes of Cuban cigars. The best. Yes.,0
400,"00:30:00,348","00:30:03,993","And dark, unsweetened chocolate. Not in the shape ofladyfigers, the chunk chocolate.",0
401,"00:30:04,089","00:30:07,061","Yes. Big as my hand, you sample at wine tastings.",0
402,"00:30:07,158","00:30:10,226","We're going to need lots of cognac. The best, Hennessy.",0
403,"00:30:10,323","00:30:15,501","Dom Perignon champagne. Um, get L 'espadon sardines...",0
404,"00:30:15,598","00:30:18,475","and, oh, try to fid nylon stockings.",0
405,"00:30:20,872","00:30:23,942",[ Schindler ] It is my distinct pleasure to announce...,0
406,"00:30:24,037","00:30:29,408",the fully operational status of Deutsche Email Fabrik...,0
407,"00:30:29,504","00:30:30,750",[ Foreman ] Patrzjakies szmaty.!,0
408,"00:30:30,750","00:30:41,972","manufacturers of superior enamelware crockery...expressly designed and crafted for military use.Utilizing only the most modern equipment,",1
411,"00:30:42,068","00:30:46,959",D.E.F. 's staffi of highly-skilled and experienced artisans andjourneymen...,0
412,"00:30:46,959","00:30:50,412","deliver a product of unparalleled quality,",1
413,"00:30:50,507","00:30:54,248","enabling me to proffier, with absolute confidence and pride,",0
414,"00:30:54,344","00:30:56,838",a full line of field and kitchenware...,0
415,"00:30:56,933","00:31:08,154",unsurpassable in all respects by my competitors.See attached list and available colors.Anticipating the enclosed bids will meet with your approval.,1
418,"00:31:08,250","00:31:11,894","Made in Havana, Cuba. Looking forward to a long and mutually prosperous association.",0
419,"00:31:11,991","00:31:15,060",Look at this. I extend to you in advance my sincerest gratitude...,0
420,"00:31:15,155","00:31:17,936",and very best regards. Oskar Schindler.,1
421,"00:31:18,033","00:31:21,293","Yeah, I need 700 gross from here for next Thursday.",0
422,"00:31:21,389","00:31:24,075","Nine hundred-- No, make it ten for Wednesday.",0
423,"00:31:24,075","00:31:27,815",All this stuff here goes to Madritsch's factory on Tuesday of next week.,0
424,"00:31:35,391","00:31:38,941",[ Horn Honking ],0
425,"00:31:42,968","00:31:46,229","[ Schindler ] My father was fond of saying, ''You need three things in life",0
426,"00:31:46,325","00:31:50,257","''a good doctor, a forgiving priest...",0
427,"00:31:50,353","00:31:53,423",and a clever accountant. '',0
428,"00:31:56,683","00:32:00,615",The first two... [ Chuckles ] I've never had much use for.,0
429,"00:32:00,711","00:32:03,971",But the third--,0
430,"00:32:09,055","00:32:12,411","Just pretend, for Christ's sake.",0
431,"00:32:15,961","00:32:19,029",Is that all ?,0
432,"00:32:23,633","00:32:26,701",I'm trying to thank you.,0
433,"00:32:26,798","00:32:30,825",I'm saying I couldn't have done this without you.,0
434,"00:32:33,224","00:32:36,005",The usual thing would be to acknowledge my gratitude.,0
435,"00:32:36,100","00:32:40,801","It would also, by the way, be the courteous thing.",0
436,"00:32:40,801","00:32:43,582",You're welcome.,0
437,"00:32:45,595","00:32:47,417",[ Sighs ],0
438,"00:32:52,117","00:32:54,227",Get out of here.,0
439,"00:32:57,775","00:32:58,831",[ Door Buzzer ],0
440,"00:33:07,079","00:33:10,147","[ Schindler ] Klonowska, who is it ?",0
441,"00:33:19,067","00:33:21,656",She's so embarrassed. Look at her.,0
442,"00:33:33,165","00:33:35,371",You know something ? You would like her.,0
443,"00:33:35,467","00:33:37,289","Oskar, please. What ?",0
444,"00:33:37,384","00:33:39,686","I don't have to like her... just because you do. You would, though.",0
445,"00:33:39,783","00:33:42,467",It doesn't work that way.,0
446,"00:33:44,769","00:33:47,071",[ Door Closing ],0
447,"00:33:54,648","00:33:57,429",You've done well here.,0
448,"00:33:59,732","00:34:02,224",You look wonderful.,0
449,"00:34:05,005","00:34:08,363","Be careful of the step, miss. Mrs. Schindler, Marek.",0
450,"00:34:14,884","00:34:20,447",## [ ''Gloomy Sunday'' ],0
451,"00:34:20,543","00:34:24,379","It's not a charade, all this ? How could it",0
452,"00:34:24,379","00:34:26,777","The clothes, the car, the apartment. Wait a minute.",0
453,"00:34:26,777","00:34:30,613",Take a guess how many people are on my payroll. Oskar.,0
454,"00:34:30,613","00:34:36,176","My father, at the height of his success, had 50. I've got 3 50.",0
455,"00:34:36,176","00:34:40,300","3 50 workers on the factory floor, with one purpose.",0
456,"00:34:40,395","00:34:42,505",To make pots and pans ?,0
457,"00:34:42,602","00:34:46,437",To make money. For me.,0
458,"00:34:46,437","00:34:48,739",[ Sighs ],0
459,"00:34:51,904","00:34:54,974",Does anyone ask about me ?,0
460,"00:34:56,412","00:34:59,481",Back home ? Everybody.,0
461,"00:34:59,577","00:35:02,358",All the time.,1
462,"00:35:02,454","00:35:05,619",Hmm.,0
463,"00:35:05,619","00:35:10,989","They won't soon forget the name Schindler here, I can tell you that.",0
464,"00:35:12,428","00:35:15,498","''Oskar Schindler,'' they'll say.",0
465,"00:35:15,593","00:35:18,854",''Everybody remembers him.,0
466,"00:35:18,950","00:35:23,170",''He did something extraordinary.,0
467,"00:35:23,265","00:35:28,157",''He did something no one else did.,0
468,"00:35:28,253","00:35:31,418",''He came here with nothing--,0
469,"00:35:31,513","00:35:34,294",''a suitcase--,0
470,"00:35:34,391","00:35:39,761",''and built a bankrupt company into a major manufactory.,0
471,"00:35:39,761","00:35:43,214",''And left with a steamer trunk--,0
472,"00:35:43,311","00:35:47,722","''Two steamer trunks full of money,",0
473,"00:35:47,818","00:35:51,942",all the riches of the world.'',0
474,"00:35:51,942","00:35:53,859",Hmm.,0
475,"00:35:53,859","00:35:57,025",It's comforting to see that nothing's changed.,0
476,"00:35:57,121","00:36:00,574","You're wrong, Emilie. [ Kissing Sound ]",0
477,"00:36:00,574","00:36:02,971","There's no way I could have known this before,",0
478,"00:36:02,971","00:36:06,328",but there was always something missing.,0
479,"00:36:06,328","00:36:10,260","In every business I tried, I can see now, it wasn't me that failed.",0
480,"00:36:10,356","00:36:13,041",Something was missing.,0
481,"00:36:13,041","00:36:16,494","Even if I'd known what it was, there's nothing I could have done about it...",0
482,"00:36:16,589","00:36:21,001",because you can't create this thing.,0
483,"00:36:21,098","00:36:26,180",And it makes all the difference in the world between success and failure.,0
484,"00:36:26,180","00:36:28,674",Luck ?,0
485,"00:36:30,976","00:36:33,757",War.,0
486,"00:36:56,295","00:36:59,843",Should I stay ?,0
487,"00:36:59,940","00:37:04,543",It's a beautiful city.,0
488,"00:37:04,543","00:37:09,338",I asked you if I should stay.,0
489,"00:37:09,338","00:37:12,311",It's up to you.,0
490,"00:37:16,052","00:37:20,464","Promise me, Oskar, no doorman or maitre d' will ever presume...",0
491,"00:37:20,559","00:37:25,739","I'm anyone other than Mrs. Schindler, and I'll stay.",0
492,"00:37:27,848","00:37:30,054","Good-bye, darling.",0
493,"00:37:31,685","00:37:35,138",[ Indistinct German ],0
494,"00:37:45,975","00:37:50,003",I could try to read this or I could eat my lunch while it's still hot.,0
495,"00:37:50,099","00:37:52,017",We're doing well ?,0
496,"00:37:52,112","00:37:53,263",Yes. Better this month than last ?,0
497,"00:37:53,360","00:37:55,565",Yes. Any reason to think next month,0
498,"00:37:55,565","00:37:58,730",The war could end.,0
499,"00:38:08,225","00:38:10,718",What ? There is a machinist outside...,0
500,"00:38:10,718","00:38:13,692",who'd like to thank you personally for giving him a job.,0
501,"00:38:13,787","00:38:18,295",Every day he comes. He's very grateful. It'll just take a minute.,0
502,"00:38:24,337","00:38:26,639",Mr. Lowenstein ?,0
503,"00:38:33,352","00:38:36,325","I want to thank you, sir,",0
504,"00:38:36,325","00:38:39,011",for giving me the opportunity to work.,0
505,"00:38:39,106","00:38:41,889",You're welcome. I'm sure you're doing a great job.,0
506,"00:38:41,984","00:38:46,108","The SS beat me up. They would have killed me,",1
507,"00:38:46,204","00:38:50,712","but I am essential to the war effort, thanks to you.",0
508,"00:38:50,712","00:38:52,629",That's great.,0
509,"00:38:52,629","00:38:55,220",I work hard for you.,1
510,"00:38:55,220","00:38:59,152",I'm sure you do. I'll continue to work hard for you.,0
511,"00:38:59,247","00:39:01,069",That's great. Thanks.,0
512,"00:39:01,165","00:39:03,563","God bless you, sir. All right.",0
513,"00:39:03,563","00:39:07,208",You are a good man.,0
514,"00:39:08,550","00:39:11,523","He saved my life. Yes, he did.",0
515,"00:39:11,523","00:39:14,304",God bless him. Yeah. Come on.,0
516,"00:39:16,223","00:39:19,004",God bless you.,1
517,"00:39:30,513","00:39:33,294","[ Stern ] I'm sorry, Herr Direktor, but you're running very late.",0
518,"00:39:33,389","00:39:36,555","This is for the Obersturmbannfuehrer, sir.",0
519,"00:39:36,555","00:39:39,432","And this is for his niece, Greta. It's her birthday.",0
520,"00:39:39,432","00:39:42,117","Greta as in Garbo. By the way, don't ever do that to me again.",0
521,"00:39:42,214","00:39:44,707","Go. Go, go, drive ! Don't bow.",0
522,"00:39:44,707","00:39:48,543",Did you happen to notice that that man had one arm ? What ? Did he ?,0
523,"00:39:52,092","00:39:54,585",What's his use ? Very useful.,0
524,"00:39:57,175","00:40:00,723",[ Shouts ] How ? Very useful ! Success !,0
525,"00:40:08,108","00:40:12,808",##Achrar kach loe nedah ##,0
526,"00:40:27,481","00:40:30,550",[ Officer ] Besen und Schaufeln werden ausgeladen...,0
527,"00:40:30,550","00:40:33,140",jeder nimmt sich eine und dann wird die Strasse gereinigt.,0
528,"00:40:33,235","00:40:35,346",We'll be late for work.,0
529,"00:40:35,441","00:40:37,551",[ Horn Honking ],0
530,"00:40:47,142","00:40:50,115","[ Rolf Czurda ] You shouldn't think of them as yours, Oskar.",0
531,"00:40:50,115","00:40:52,033",You need to understand that some of the officers here...,0
532,"00:40:52,033","00:40:54,719",don't give a damn about production.,0
533,"00:40:54,814","00:40:58,746","To them, it's a matter of, um, national priority...",0
534,"00:40:58,746","00:41:01,048",thatJews be made to shovel snow.,0
535,"00:41:01,048","00:41:03,542","It's got nothing to do with reality, Oskar.",0
536,"00:41:03,542","00:41:05,556",You know it and I know it.,0
537,"00:41:05,652","00:41:07,858",Jews shoveling snow--,0
538,"00:41:07,953","00:41:12,462","It's got a, um, ritual significance.",0
539,"00:41:13,996","00:41:17,352",Come with me. I am an essential worker.,0
540,"00:41:17,449","00:41:20,038",Essential worker ? [ Laughing ] Yes.,0
541,"00:41:20,038","00:41:22,819",[ Officer Laughing ],0
542,"00:41:22,819","00:41:26,272",I work for Oskar Schindler. Essential worker for Oskar Schindler.,0
543,"00:41:26,367","00:41:29,628","A one-armed Jew ? Twice as useless ! Yes, yes.",0
544,"00:41:29,725","00:41:33,561","I lost a day of production, Rolf.",0
545,"00:41:33,657","00:41:36,725",[ Lowenstein ] I work for Oskar Schindler.,0
546,"00:41:36,822","00:41:40,657","Danka, look at the snow. Look at the snow. Look at the snow !",0
547,"00:41:40,754","00:41:43,535",[ Gunshot ],0
548,"00:41:43,631","00:41:48,234",I lost a worker. I expect to be compensated.,0
549,"00:41:48,331","00:41:51,112",File a grievance with the Economic Office. It's your right.,0
550,"00:41:51,207","00:41:53,798",Would it do any good ? Of course not.,0
551,"00:41:53,893","00:41:56,579",[ Chuckles ],0
552,"00:41:56,579","00:42:00,703",A big shot from the SS Budget and Construction Office came to lunch...,0
553,"00:42:00,703","00:42:04,251",and he told us that to believe theJewish skilled worker had a place...,0
554,"00:42:04,251","00:42:08,567",in Reich economics was a treasonable idea.,0
555,"00:42:11,828","00:42:16,527","A one-armed machinist, Oskar ?",0
556,"00:42:16,527","00:42:18,925",He was a metal press operator.,0
557,"00:42:22,665","00:42:25,446",Quite skilled.,0
558,"00:42:39,736","00:42:42,135",[ Moaning ],0
559,"00:42:50,191","00:42:53,163","[ Panting, Moaning ]",0
560,"00:42:53,259","00:42:55,369",Herr Direktor?,0
561,"00:42:55,369","00:42:57,671",Shit. I don't believe it.,0
562,"00:42:57,671","00:42:59,877","Stern, is that you ?",0
563,"00:42:59,973","00:43:04,001","No, it's Poldek. It's about Stern.",0
564,"00:43:04,001","00:43:07,741",[ Soldier ] Leave your luggage on the platform.,0
565,"00:43:07,741","00:43:09,756",Clearly label it.,0
566,"00:43:09,851","00:43:13,879","Given name first, then your surname.",0
567,"00:43:13,975","00:43:16,469",Do not bring your baggage with you.,0
568,"00:43:16,564","00:43:19,345",It will follow you later.,0
569,"00:43:19,442","00:43:22,511",Leave your luggage on the platform.,0
570,"00:43:22,606","00:43:24,525",Clearly label it.,0
571,"00:43:24,620","00:43:28,360",[ Loudspeaker ] Lassen Sie Ihr Gepaeck am Bahnsteig.,0
572,"00:43:29,224","00:43:31,143",Stern ?,0
573,"00:43:33,156","00:43:36,129",He's on the list. He is ?,0
574,"00:43:36,226","00:43:39,007","Well, let's find him. I'm sorry. You can't have him.",0
575,"00:43:39,102","00:43:41,884","He's on the list. If he were an essential worker, he would not be on the list.",1
576,"00:43:41,980","00:43:44,569",I'm talking to a clerk. What is your name ?,0
577,"00:43:44,665","00:43:47,638","Sir, the list is correct. I didn't ask you about the list.",0
578,"00:43:47,735","00:43:51,667",I asked you your name. Klaus Tauber.,0
579,"00:43:51,762","00:43:53,872",Tauber.,0
580,"00:43:53,968","00:43:57,708","Hauptscharfuehrer, this gentleman thinks a mistake's been made.",0
581,"00:43:57,708","00:44:00,106",My plant manager is somewhere on this train.,0
582,"00:44:00,202","00:44:02,217","If it leaves with him on it, it'll disrupt production...",0
583,"00:44:02,312","00:44:04,422",and the Armaments Board will want to know why.,0
584,"00:44:04,518","00:44:06,723","[ Loudspeaker ] Achtung, dieser Zug faehrt jetzt ab.",0
585,"00:44:06,723","00:44:10,752","Is he on the list ? Yes, sir. Itzhak Stern.",0
586,"00:44:10,848","00:44:16,218","Well, the list is correct, sir. There is nothing I can do.",0
587,"00:44:16,314","00:44:19,191",What is your name ? [ Loudspeaker ] Close and secure all doors.,0
588,"00:44:19,288","00:44:22,644",My name ? My name is Kunder. This train is now leaving.,0
589,"00:44:22,644","00:44:25,042",Kunder. Hauptscharfuehrer Kunder.,0
590,"00:44:25,042","00:44:26,960",K-U-N-D-E-R. And what's yours ?,0
591,"00:44:26,960","00:44:29,070",Schindler. S-C-H-I-N-D-L-E-R.,0
592,"00:44:29,166","00:44:31,371","Gentlemen, thank you very much.",0
593,"00:44:31,468","00:44:33,960",I think I can guarantee you you'll both be in...,0
594,"00:44:34,057","00:44:37,605",Southern Russia before the end of the month. Good day.,0
595,"00:44:37,702","00:44:40,578",[ Conductor ] Zamykac dokladnie drzwi. Dokladnie zamykac drzwi.,0
596,"00:44:40,578","00:44:42,593",Stern !,1
597,"00:44:42,688","00:44:44,510",Stern ! Stern !,0
598,"00:44:44,607","00:44:46,429",Itzhak Stern !,0
599,"00:44:46,525","00:44:50,649",[ Train Whistle Blowing ],0
600,"00:44:52,567","00:44:55,060",Stern ! Itzhak Stern !,0
601,"00:44:55,157","00:44:57,841","[ Kunder, Tauber ] Stern.! Stern.! Itzhak Stern.!",0
602,"00:44:59,184","00:45:00,335",Stern !,1
603,"00:45:00,431","00:45:02,253",Sir ?,0
604,"00:45:03,596","00:45:06,474",Stern ! Herr Direktor.,0
605,"00:45:06,569","00:45:09,255",[ Coughing ] My apologies.,0
606,"00:45:09,350","00:45:12,131",Stop the train ! He's here ! I apologize.,0
607,"00:45:12,228","00:45:17,024",Stop the train !,0
607,"00:45:12,228","00:45:17,024",Stop the train ! Stop it !,0
608,"00:45:29,012","00:45:32,656",Sign here. Initial there. [ Whistle Blowing ],0
609,"00:45:32,752","00:45:36,684","Makes no difference to us, you understand. This one, that one.",1
610,"00:45:36,684","00:45:39,178",[ Train Whistle Blowing ] It's the inconvenience to the list.,0
611,"00:45:39,273","00:45:42,918",It's the paperwork. I somehow left my work card at home.,0
612,"00:45:42,918","00:45:46,562","I tried to explain them it was a mistake, but--",0
613,"00:45:46,658","00:45:50,590","I'm sorry, it was stupid ! What if I got here five minutes later ?",0
614,"00:45:50,590","00:45:53,276",Then where would I be ?,0
615,"00:47:29,757","00:47:31,197",Shechel.,0
616,"00:47:31,292","00:47:34,073","Sacrean, sacrean end tzukeer.",0
617,"00:47:34,170","00:47:36,567",Tzukeer end sacrean.,0
618,"00:47:40,115","00:47:42,609",I woke up from a dream this morning.,0
619,"00:47:42,706","00:47:46,733","I was broke and sharing a room with 1 2 people I didn't know,",0
620,"00:47:46,830","00:47:51,913",only to discover I was broke and sharing a room with 1 2 people I didn't know.,0
621,"00:47:51,913","00:47:52,871",[ Chuckling ],0
622,"00:47:52,871","00:47:55,269",You laugh about it ? I have to laugh.,0
623,"00:47:55,269","00:47:58,146",You are living behind walls.,0
624,"00:47:58,146","00:48:02,750",The walls I can deal with. It's the restrictions to my life I'm tired of.,0
625,"00:48:02,845","00:48:05,818",Those walls keep them out. That's all I care about.,0
626,"00:48:05,914","00:48:08,504","I like it here. There's a kind of, I don't know,",0
627,"00:48:08,600","00:48:10,806",ancestral squalor to it all.,0
628,"00:48:10,901","00:48:13,011",You are a slave to these people. No one envies us anymore.,0
629,"00:48:13,108","00:48:15,122","I'm smart. Oh, yes, you're smart.",0
630,"00:48:15,122","00:48:17,327",You're a real genius. You had your chance.,0
631,"00:48:17,424","00:48:21,931","Today, today I actually found time to organize a thought.",0
632,"00:48:22,027","00:48:24,712",I can't remember the last time I did that.,0
633,"00:48:24,712","00:48:26,631",When's the last time we did this ?,0
634,"00:48:26,631","00:48:28,933",When's the last time we stood around and talked ?,0
635,"00:48:29,028","00:48:32,193",No one ordered me onto a truck today.,0
636,"00:48:32,289","00:48:34,495",No one took my business away from me.,0
637,"00:48:34,590","00:48:36,508",You don't really have a business to take.,0
638,"00:48:36,605","00:48:38,810",There's nowhere down from here.,0
639,"00:48:38,810","00:48:41,016",This is it. This is the bottom.,0
640,"00:48:41,112","00:48:44,661",The ghetto is... liberty.,0
641,"00:48:50,607","00:48:53,771",This street divides the ghetto just about in half.,0
642,"00:48:53,868","00:48:59,046","Right side, Ghetto A: civil employees,",0
643,"00:48:59,046","00:49:01,924",industrial workers and so on.,0
644,"00:49:01,924","00:49:06,720","Left side, Ghetto B: surplus labor,",0
645,"00:49:06,815","00:49:09,117",the elderly and infirm mostly.,0
646,"00:49:09,213","00:49:12,090","Which is where you'll want to start, huh ?",0
647,"00:49:12,185","00:49:14,008","Do you have any questions, sir?",0
648,"00:49:14,104","00:49:17,557","Ja, why is the top down ? I'm fucking freezing.",0
649,"00:49:19,667","00:49:22,256","[ Wilhelm Kunde ] We expect a labor force of 25,000 to 30,000.",0
650,"00:49:22,256","00:49:25,229","Segregated, of course. The men in the barracks near the quarry.",0
651,"00:49:25,326","00:49:26,572",The women on the other side of the wire.,0
652,"00:49:26,572","00:49:29,066","[ Goeth ] My place is where ? There, sir.",0
653,"00:49:29,161","00:49:32,422","There ? You call that a villa ? Yes, the villa.",0
654,"00:49:32,518","00:49:34,723","Their synagogue, can you see it ? That's not a villa.",0
655,"00:49:34,820","00:49:37,985",We're planning to turn it into the camp stables. It's a house.,0
656,"00:49:38,081","00:49:41,725",[ Goeth ] What's that over there ?,0
657,"00:49:41,821","00:49:44,507",[ Kunde ] Kindergarten. Fifty-one.,0
658,"00:49:44,507","00:49:48,918","And we have a dentist, shoemaker, practical physicians.",0
659,"00:49:50,932","00:49:54,480","[ Guard ] There they are, sir.",0
660,"00:49:54,480","00:49:57,454",[ Goeth Sniffs ] Hmm.,0
661,"00:49:57,550","00:50:01,770","One of you is, uh, a very lucky girl.",0
662,"00:50:01,865","00:50:05,510","There is an opening for a job,",0
663,"00:50:05,510","00:50:09,346","away from all this... backbreaking work,",0
664,"00:50:09,442","00:50:12,799",at my new villa. [ Sniffs ],0
665,"00:50:12,894","00:50:17,306","Uh, which of you has...",0
666,"00:50:17,403","00:50:20,088",domestic experience ?,0
667,"00:50:22,869","00:50:26,897","Ja, on second thought, I don't really want someone else's maid.",0
668,"00:50:26,994","00:50:30,254",All those annoying habits I have to undo.,0
669,"00:50:34,953","00:50:37,639",[ Chuckles ] I don't want to give you my cold.,0
670,"00:50:37,734","00:50:39,844","Uh, what's your name ?",0
671,"00:50:39,941","00:50:42,146",Helen Hirsch. What ?,0
672,"00:50:42,242","00:50:44,065",[ Coughing ] Helen Hirsch.,0
673,"00:50:44,160","00:50:48,284",What ? I can't hear. Helen Hirsch.,0
674,"00:51:03,438","00:51:05,931",Ja. [ Woman ] Take it all down.!,0
675,"00:51:06,027","00:51:08,329",[ Officer Blows Whistle ] To work.!,0
676,"00:51:08,425","00:51:12,645",[ Woman Arguing ] Take it down.! It is not safe.!,0
677,"00:51:12,740","00:51:15,330",She says the foundation was poured wrong. She's got to take it down.,0
678,"00:51:15,426","00:51:18,399","I told her it's the barracks, not the fucking Hotel Europa.",0
679,"00:51:18,494","00:51:22,619",Fucking Jew bitch engineer. You fucking bitch !,0
680,"00:51:22,619","00:51:26,743",Herr Kommandant. The entire foundation...,0
681,"00:51:26,839","00:51:29,428",has to be torn down and repoured.,0
682,"00:51:29,524","00:51:32,784","If not, there will be at least a subsidence...",0
683,"00:51:32,881","00:51:35,375",at the southern end of the barracks.,0
684,"00:51:35,470","00:51:37,964","Subsidence, and then collapse.",0
685,"00:51:37,964","00:51:40,650",And you are an engineer ? Yes.,0
686,"00:51:40,745","00:51:43,047",My name is Diana Reiter. I'm a graduate...,0
687,"00:51:43,142","00:51:45,636",of Civil Engineering from the University of Milan.,0
688,"00:51:45,733","00:51:49,377","Ah, an educated Jew, like Karl Marx himself.",0
689,"00:51:56,762","00:51:59,926",Unterscharfuehrer.! Jawohl?,0
690,"00:52:00,023","00:52:04,050",Shoot her. What ?,0
691,"00:52:04,147","00:52:08,558","[ Gasps ] Herr Kommandant, I'm only trying to do my job.",0
692,"00:52:08,654","00:52:10,476","Ja, I'm doing mine.",0
693,"00:52:10,573","00:52:12,586","But, sir, she's foreman of construction.",0
694,"00:52:12,586","00:52:14,984",We are not going to have arguments with these people.,0
695,"00:52:14,984","00:52:16,902",Okay.,0
696,"00:52:18,437","00:52:21,697","No. Shoot her here, on my authority.",0
697,"00:52:32,343","00:52:34,452",It will take more than that.,0
698,"00:52:34,549","00:52:37,714",[ Goeth ] I'm sure you're right.,0
699,"00:52:43,469","00:52:48,167","Take it down, repour it, rebuild it. Like she said.",0
700,"00:52:48,263","00:52:51,716","We have more to see, but we have only one more hour of light.",0
701,"00:52:54,017","00:52:57,662",## [ Humming ],0
702,"00:53:02,649","00:53:06,581",[ Goeth ] Today is history.,0
703,"00:53:06,677","00:53:25,954","Today will be remembered.Years from now, the young will ask with wonder...about this day.Today is history, and you are part of it.Six hundred years ago...",1
708,"00:53:26,051","00:53:28,353",## [ Singing Morning Prayer],0
709,"00:53:28,448","00:53:32,380","when elsewhere they were footing the blame for the Black Death, Kazimierz the Great, so-called,",0
710,"00:53:32,380","00:53:35,545",##Ke laolam chasedo ## told theJews they could come to Krakow.,0
711,"00:53:35,545","00:53:38,614","Chaja, bread. [ Goeth Continues ] They came.",0
712,"00:53:38,711","00:53:41,779","Not that fat. No, less. They trundled their belongings into the city.",0
713,"00:53:41,875","00:53:43,697","Yes, a bit less. They settled.",0
714,"00:53:43,794","00:53:54,055","They took hold. They prospered...in business, science, education, the arts.",1
716,"00:53:54,151","00:53:56,741",They came here with nothing.,0
717,"00:53:56,836","00:53:59,042",####[ Praying Continues ] Nothing.,0
718,"00:54:00,193","00:54:24,937","And they flourished.For six centuries there has been a Jewish Krakow.Think about that.By this evening,those six centuries are a rumor.They never happened.Today is history.",1
725,"00:54:44,022","00:54:46,900",Absitzen und in Zweierreihen antreten.!,0
726,"00:54:46,995","00:54:48,818",Kameraden.! Schneller.!,0
727,"00:54:48,914","00:54:51,983","[ Whistle Blowing, Indistinct Shouting ]",0
728,"00:54:52,078","00:54:57,642",I think we will start... with Ghetto B.,0
729,"00:54:57,737","00:55:00,806","Hopp, hopp, hopp, hopp.!",0
730,"00:55:00,902","00:55:04,163",[ Dogs Barking ],0
731,"00:55:05,985","00:55:08,382",All right ? Start from both sides ?,0
732,"00:55:08,479","00:55:10,492",I would like you to start there. The right side ?,0
733,"00:55:10,492","00:55:13,083","The right side, yeah. And then move around. Okay.",0
734,"00:55:15,096","00:55:19,316",[ Loudspeaker ] Beschriften Sie es deutlich. Es wird Ihnen nachgeschickt.,0
735,"00:55:21,810","00:55:24,399",Lassen Sie Ihr Gepaeck stehen.,0
736,"00:55:24,495","00:55:28,139",Beschriften Sie es deutlich.,0
737,"00:55:28,236","00:55:31,592",Es wird Ihnen nachgeschickt.,0
738,"00:55:31,689","00:55:34,086",[ Soldier ] Aufmachen ! Lakoom.,0
739,"00:55:34,181","00:55:37,346",Loe ani loe yodahat olay kaday lehachnese at hayladeem mitachat la shoolchan.,0
740,"00:55:37,443","00:55:40,415",Mitacht la meeta. Bohow.,0
741,"00:55:43,868","00:55:48,184","[ Soldiers ] Hopp, hopp, hopp, hopp !",0
742,"00:55:52,692","00:55:56,719",[ Soldiers Shouting In German ],0
743,"00:55:56,816","00:55:59,118",[ Soldier ] 'Runterkommen !,0
744,"00:56:21,080","00:56:24,532","[ Soldiers Shouting, Banging On Doors ]",0
745,"00:56:24,629","00:56:26,931","[ Soldier ] 'Rauskommen,Juden !",0
746,"00:56:27,026","00:56:30,574",[ Soldiers Shouting ],0
747,"00:56:33,357","00:56:36,617",[ Soldier ] Ziehen Sie sich warm an ! Kommen Sie 'raus !,0
